Name,Family_size,Status,Location,Age,Budget,Model
CUS16289,4,High,Married,LD,>40,S600 Sedan
CUS16290,4,High,Single,CD,>40,AMG S65 Sedan
CUS16291,4,Low,Married,CD,>40,E300 Sedan
CUS16292,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS16293,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS16294,2,Low,Single,CD,<40,C300 Cabriolet
CUS16295,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS16296,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS16297,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS16298,2,High,Single,LD,>40,S550 Cabriolet
CUS16299,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS16300,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS16301,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS16302,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS16303,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS16304,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS16305,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS16306,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS16307,5,Low,Single,CD,<40,GLA250 SUV
CUS16308,5,Medium ,Single,CD,<40,GLS450 SUV
CUS16309,5,High,Single,CD,<40,AMG GLE63 SUV
CUS16310,5,Low,Married,CD,<40,GLE350 SUV
CUS16311,5,Medium ,Married,CD,<40,GLS550 SUV
CUS16312,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS16313,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS16314,5,High,Single,LD,>40,AMG GLS63 SUV
CUS16315,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS16316,5,High,Married,LD,>40,G550 SUV
CUS16317,5,Low,Single,CD,>40,GLC300 SUV
CUS16318,5,High,Single,CD,>40,AMG G63 SUV
CUS16319,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS16320,5,High,Married,CD,>40,AMG G65 SUV
CUS16321,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS16322,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS16323,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS16324,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS16325,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS16326,3,Low,Single,CD,<40,C300 Coupe
CUS16327,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS16328,3,Low,Married,CD,<40,CLA250 Coupe
CUS16329,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS16330,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS16331,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS16332,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS16333,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS16334,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS16335,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS16336,3,Low,Single,CD,>40,E400 Coupe
CUS16337,3,Medium ,Single,CD,>40,E550 Coupe
CUS16338,3,High,Single,CD,>40,AMG S63 Coupe
CUS16339,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS16340,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS16341,3,High,Married,CD,>40,AMG S65 Coupe
CUS16342,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS16343,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS16344,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS16345,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS16346,4,Low,Married,LD,<40,AMG C43 Sedan
CUS16347,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS16348,4,High,Married,LD,<40,AMG S63 Sedan
CUS16349,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS16350,4,Low,Married,CD,<40,C300 Sedan
CUS16351,4,High,Married,CD,<40,S550 Sedan
CUS16352,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS16353,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS16354,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS16355,4,High,Married,LD,>40,S600 Sedan
CUS16356,4,High,Single,CD,>40,AMG S65 Sedan
CUS16357,4,Low,Married,CD,>40,E300 Sedan
CUS16358,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS16359,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS16360,2,Low,Single,CD,<40,C300 Cabriolet
CUS16361,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS16362,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS16363,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS16364,2,High,Single,LD,>40,S550 Cabriolet
CUS16365,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS16366,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS16367,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS16368,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS16369,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS16370,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS16371,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS16372,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS16373,5,Low,Single,CD,<40,GLA250 SUV
CUS16374,5,Medium ,Single,CD,<40,GLS450 SUV
CUS16375,5,High,Single,CD,<40,AMG GLE63 SUV
CUS16376,5,Low,Married,CD,<40,GLE350 SUV
CUS16377,5,Medium ,Married,CD,<40,GLS550 SUV
CUS16378,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS16379,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS16380,5,High,Single,LD,>40,AMG GLS63 SUV
CUS16381,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS16382,5,High,Married,LD,>40,G550 SUV
CUS16383,5,Low,Single,CD,>40,GLC300 SUV
CUS16384,5,High,Single,CD,>40,AMG G63 SUV
CUS16385,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS16386,5,High,Married,CD,>40,AMG G65 SUV
CUS16387,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS16388,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS16389,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS16390,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS16391,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS16392,3,Low,Single,CD,<40,C300 Coupe
CUS16393,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS16394,3,Low,Married,CD,<40,CLA250 Coupe
CUS16395,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS16396,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS16397,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS16398,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS16399,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS16400,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS16401,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS16402,3,Low,Single,CD,>40,E400 Coupe
CUS16403,3,Medium ,Single,CD,>40,E550 Coupe
CUS16404,3,High,Single,CD,>40,AMG S63 Coupe
CUS16405,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS16406,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS16407,3,High,Married,CD,>40,AMG S65 Coupe
CUS16408,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS16409,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS16410,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS16411,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS16412,4,Low,Married,LD,<40,AMG C43 Sedan
CUS16413,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS16414,4,High,Married,LD,<40,AMG S63 Sedan
CUS16415,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS16416,4,Low,Married,CD,<40,C300 Sedan
CUS16417,4,High,Married,CD,<40,S550 Sedan
CUS16418,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS16419,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS16420,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS16421,4,High,Married,LD,>40,S600 Sedan
CUS16422,4,High,Single,CD,>40,AMG S65 Sedan
CUS16423,4,Low,Married,CD,>40,E300 Sedan
CUS16424,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS16425,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS16426,2,Low,Single,CD,<40,C300 Cabriolet
CUS16427,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS16428,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS16429,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS16430,2,High,Single,LD,>40,S550 Cabriolet
CUS16431,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS16432,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS16433,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS16434,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS16435,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS16436,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS16437,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS16438,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS16439,5,Low,Single,CD,<40,GLA250 SUV
CUS16440,5,Medium ,Single,CD,<40,GLS450 SUV
CUS16441,5,High,Single,CD,<40,AMG GLE63 SUV
CUS16442,5,Low,Married,CD,<40,GLE350 SUV
CUS16443,5,Medium ,Married,CD,<40,GLS550 SUV
CUS16444,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS16445,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS16446,5,High,Single,LD,>40,AMG GLS63 SUV
CUS16447,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS16448,5,High,Married,LD,>40,G550 SUV
CUS16449,5,Low,Single,CD,>40,GLC300 SUV
CUS16450,5,High,Single,CD,>40,AMG G63 SUV
CUS16451,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS16452,5,High,Married,CD,>40,AMG G65 SUV
CUS16453,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS16454,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS16455,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS16456,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS16457,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS16458,3,Low,Single,CD,<40,C300 Coupe
CUS16459,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS16460,3,Low,Married,CD,<40,CLA250 Coupe
CUS16461,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS16462,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS16463,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS16464,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS16465,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS16466,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS16467,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS16468,3,Low,Single,CD,>40,E400 Coupe
CUS16469,3,Medium ,Single,CD,>40,E550 Coupe
CUS16470,3,High,Single,CD,>40,AMG S63 Coupe
CUS16471,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS16472,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS16473,3,High,Married,CD,>40,AMG S65 Coupe
CUS16474,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS16475,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS16476,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS16477,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS16478,4,Low,Married,LD,<40,AMG C43 Sedan
CUS16479,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS16480,4,High,Married,LD,<40,AMG S63 Sedan
CUS16481,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS16482,4,Low,Married,CD,<40,C300 Sedan
CUS16483,4,High,Married,CD,<40,S550 Sedan
CUS16484,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS16485,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS16486,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS16487,4,High,Married,LD,>40,S600 Sedan
CUS16488,4,High,Single,CD,>40,AMG S65 Sedan
CUS16489,4,Low,Married,CD,>40,E300 Sedan
CUS16490,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS16491,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS16492,2,Low,Single,CD,<40,C300 Cabriolet
CUS16493,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS16494,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS16495,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS16496,2,High,Single,LD,>40,S550 Cabriolet
CUS16497,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS16498,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS16499,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS16500,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS16501,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS16502,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS16503,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS16504,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS16505,5,Low,Single,CD,<40,GLA250 SUV
CUS16506,5,Medium ,Single,CD,<40,GLS450 SUV
CUS16507,5,High,Single,CD,<40,AMG GLE63 SUV
CUS16508,5,Low,Married,CD,<40,GLE350 SUV
CUS16509,5,Medium ,Married,CD,<40,GLS550 SUV
CUS16510,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS16511,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS16512,5,High,Single,LD,>40,AMG GLS63 SUV
CUS16513,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS16514,5,High,Married,LD,>40,G550 SUV
CUS16515,5,Low,Single,CD,>40,GLC300 SUV
CUS16516,5,High,Single,CD,>40,AMG G63 SUV
CUS16517,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS16518,5,High,Married,CD,>40,AMG G65 SUV
CUS16519,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS16520,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS16521,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS16522,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS16523,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS16524,3,Low,Single,CD,<40,C300 Coupe
CUS16525,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS16526,3,Low,Married,CD,<40,CLA250 Coupe
CUS16527,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS16528,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS16529,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS16530,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS16531,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS16532,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS16533,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS16534,3,Low,Single,CD,>40,E400 Coupe
CUS16535,3,Medium ,Single,CD,>40,E550 Coupe
CUS16536,3,High,Single,CD,>40,AMG S63 Coupe
CUS16537,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS16538,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS16539,3,High,Married,CD,>40,AMG S65 Coupe
CUS16540,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS16541,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS16542,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS16543,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS16544,4,Low,Married,LD,<40,AMG C43 Sedan
CUS16545,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS16546,4,High,Married,LD,<40,AMG S63 Sedan
CUS16547,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS16548,4,Low,Married,CD,<40,C300 Sedan
CUS16549,4,High,Married,CD,<40,S550 Sedan
CUS16550,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS16551,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS16552,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS16553,4,High,Married,LD,>40,S600 Sedan
CUS16554,4,High,Single,CD,>40,AMG S65 Sedan
CUS16555,4,Low,Married,CD,>40,E300 Sedan
CUS16556,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS16557,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS16558,2,Low,Single,CD,<40,C300 Cabriolet
CUS16559,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS16560,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS16561,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS16562,2,High,Single,LD,>40,S550 Cabriolet
CUS16563,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS16564,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS16565,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS16566,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS16567,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS16568,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS16569,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS16570,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS16571,5,Low,Single,CD,<40,GLA250 SUV
CUS16572,5,Medium ,Single,CD,<40,GLS450 SUV
CUS16573,5,High,Single,CD,<40,AMG GLE63 SUV
CUS16574,5,Low,Married,CD,<40,GLE350 SUV
CUS16575,5,Medium ,Married,CD,<40,GLS550 SUV
CUS16576,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS16577,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS16578,5,High,Single,LD,>40,AMG GLS63 SUV
CUS16579,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS16580,5,High,Married,LD,>40,G550 SUV
CUS16581,5,Low,Single,CD,>40,GLC300 SUV
CUS16582,5,High,Single,CD,>40,AMG G63 SUV
CUS16583,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS16584,5,High,Married,CD,>40,AMG G65 SUV
CUS16585,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS16586,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS16587,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS16588,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS16589,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS16590,3,Low,Single,CD,<40,C300 Coupe
CUS16591,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS16592,3,Low,Married,CD,<40,CLA250 Coupe
CUS16593,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS16594,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS16595,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS16596,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS16597,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS16598,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS16599,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS16600,3,Low,Single,CD,>40,E400 Coupe
CUS16601,3,Medium ,Single,CD,>40,E550 Coupe
CUS16602,3,High,Single,CD,>40,AMG S63 Coupe
CUS16603,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS16604,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS16605,3,High,Married,CD,>40,AMG S65 Coupe
CUS16606,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS16607,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS16608,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS16609,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS16610,4,Low,Married,LD,<40,AMG C43 Sedan
CUS16611,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS16612,4,High,Married,LD,<40,AMG S63 Sedan
CUS16613,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS16614,4,Low,Married,CD,<40,C300 Sedan
CUS16615,4,High,Married,CD,<40,S550 Sedan
CUS16616,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS16617,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS16618,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS16619,4,High,Married,LD,>40,S600 Sedan
CUS16620,4,High,Single,CD,>40,AMG S65 Sedan
CUS16621,4,Low,Married,CD,>40,E300 Sedan
CUS16622,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS16623,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS16624,2,Low,Single,CD,<40,C300 Cabriolet
CUS16625,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS16626,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS16627,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS16628,2,High,Single,LD,>40,S550 Cabriolet
CUS16629,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS16630,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS16631,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS16632,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS16633,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS16634,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS16635,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS16636,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS16637,5,Low,Single,CD,<40,GLA250 SUV
CUS16638,5,Medium ,Single,CD,<40,GLS450 SUV
CUS16639,5,High,Single,CD,<40,AMG GLE63 SUV
CUS16640,5,Low,Married,CD,<40,GLE350 SUV
CUS16641,5,Medium ,Married,CD,<40,GLS550 SUV
CUS16642,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS16643,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS16644,5,High,Single,LD,>40,AMG GLS63 SUV
CUS16645,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS16646,5,High,Married,LD,>40,G550 SUV
CUS16647,5,Low,Single,CD,>40,GLC300 SUV
CUS16648,5,High,Single,CD,>40,AMG G63 SUV
CUS16649,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS16650,5,High,Married,CD,>40,AMG G65 SUV
CUS16651,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS16652,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS16653,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS16654,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS16655,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS16656,3,Low,Single,CD,<40,C300 Coupe
CUS16657,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS16658,3,Low,Married,CD,<40,CLA250 Coupe
CUS16659,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS16660,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS16661,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS16662,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS16663,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS16664,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS16665,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS16666,3,Low,Single,CD,>40,E400 Coupe
CUS16667,3,Medium ,Single,CD,>40,E550 Coupe
CUS16668,3,High,Single,CD,>40,AMG S63 Coupe
CUS16669,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS16670,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS16671,3,High,Married,CD,>40,AMG S65 Coupe
CUS16672,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS16673,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS16674,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS16675,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS16676,4,Low,Married,LD,<40,AMG C43 Sedan
CUS16677,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS16678,4,High,Married,LD,<40,AMG S63 Sedan
CUS16679,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS16680,4,Low,Married,CD,<40,C300 Sedan
CUS16681,4,High,Married,CD,<40,S550 Sedan
CUS16682,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS16683,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS16684,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS16685,4,High,Married,LD,>40,S600 Sedan
CUS16686,4,High,Single,CD,>40,AMG S65 Sedan
CUS16687,4,Low,Married,CD,>40,E300 Sedan
CUS16688,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS16689,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS16690,2,Low,Single,CD,<40,C300 Cabriolet
CUS16691,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS16692,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS16693,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS16694,2,High,Single,LD,>40,S550 Cabriolet
CUS16695,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS16696,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS16697,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS16698,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS16699,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS16700,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS16701,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS16702,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS16703,5,Low,Single,CD,<40,GLA250 SUV
CUS16704,5,Medium ,Single,CD,<40,GLS450 SUV
CUS16705,5,High,Single,CD,<40,AMG GLE63 SUV
CUS16706,5,Low,Married,CD,<40,GLE350 SUV
CUS16707,5,Medium ,Married,CD,<40,GLS550 SUV
CUS16708,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS16709,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS16710,5,High,Single,LD,>40,AMG GLS63 SUV
CUS16711,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS16712,5,High,Married,LD,>40,G550 SUV
CUS16713,5,Low,Single,CD,>40,GLC300 SUV
CUS16714,5,High,Single,CD,>40,AMG G63 SUV
CUS16715,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS16716,5,High,Married,CD,>40,AMG G65 SUV
CUS16717,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS16718,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS16719,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
